hub_id,approved_rank,size_class,mp_id,lhm_location_name,matsim_interchange_node,scenario,from_stop_id,from_stop_name,from_stop_area_id,to_stop_id,to_stop_name,to_stop_area_id,original_time_s,reduction_factor,proposed_time_s,absolute_change_s,minimum_floor_applied,inclusion_reason
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106861,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106859,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106858,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106868,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106867,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106866,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106865,Moosach,106857,106869,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106860,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106864,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106863,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106862,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106861,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106868,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106867,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106866,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106865,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106859,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MOOSACH,3,large,1002,Moosach Bahnhof,Moosach station complex,FAST_TRACK_2040,106869,Moosach,106857,106858,Moosach,106857,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107355,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107354,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107353,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107352,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107356,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107349,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107351,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107348,Münchner Freiheit,107347,107350,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107354,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107353,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107352,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107348,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107356,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107349,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107351,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107355,Münchner Freiheit,107347,107350,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107355,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107353,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107352,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107348,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107356,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107349,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107351,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107354,Münchner Freiheit,107347,107350,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107355,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107354,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107352,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107348,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107356,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107349,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107351,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
FT_MH_MUENCHNER_FREIHEIT,4,large,62,Münchner Freiheit,Münchner Freiheit,FAST_TRACK_2040,107353,Münchner Freiheit,107347,107350,Münchner Freiheit,107347,180,0.20,144,36,false,Existing positive directed cross-stop relation wholly inside the approved hub complex.
